id,reaction_id,reaction_name,pathway
Alistipes_onderdonkii_DSM_19147_AGORA1_03,23PDE7,"2,3-Cyclic AMP 3-nucleotidohydrolase",Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,23PDE9,"2,3-Cyclic GMP 3-nucleotidohydrolase",Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,2AHBUTI,(S)-2-Aceto-2-hydroxybutanoate isomerase,"Valine, leucine, and isoleucine metabolism"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,2DHPL,2 dehydropantoate formaldehyde lyase 3 methyl 2 oxobutanoate forming,CoA synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,2MBCOATA,2-methylbutanoyl-CoA[acyl-carrier-protein] transferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,34DHOXPEGOX,"3, 4-Dihydroxyphenylethyleneglycol:NAD+ Oxidoreductase",Tyrosine metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD100,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD10M11,10-methyl-3-hydroxy-undecanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD10M12,10-methyl-3-hydroxy-dodecanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD11M12,11-methyl-3-hydroxy-dodecanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD120,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD12M13,12-methyl-3-hydroxy-tridecanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD12M14,12-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD13M14,13-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD140,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD14M15,14-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD14M16,14-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD15M16,15-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD160,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD180,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD40,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD4M5,4-methyl-3-hydroxy-pentanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD4M6,4-methyl-3-hydroxy-hexanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD5M6,5-methyl-3-hydroxy-hexanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD60,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD6M7,6-methyl-3-hydroxy-heptanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD6M8,6-methyl-3-hydroxy-octanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD7M8,7-methyl-3-hydroxy-octanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD80,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD8M10,8-methyl-3-hydroxy-decanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD8M9,8-methyl-3-hydroxy-nonanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3HAD9M10,9-methyl-3-hydroxy-decanoyl-ACP hydro-lyase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3MOBS,3-methyl-2-oxobutanoate synthase,"Valine, leucine, and isoleucine metabolism"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR100,3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR10M11,10-methyl-3-oxo-undecanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR10M12,10-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR11M12,11-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR120,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR12M13,12-methyl-3-oxo-tridecanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR12M14,12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR13M14,13-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR140,3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR14M15,14-methyl-3-oxo-pentadecanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR14M16,14-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR15M16,15-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR160,3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR180,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR40,3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR4M5,4-methyl-3-oxo-pentanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR4M6,4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR5M6,5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR60,3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR6M7,6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR6M8,6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR7M8,7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR80,3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR8M10,8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR8M9,8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAR9M10,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS100,3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS10M11,10-methyl-undecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS10M12,10-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS11M12,11-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS120,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS12M13,12-methyl-tridecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS12M14,12-methyl-tetra-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS13M14,13-methyl-tetra-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS140,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS160,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS180,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS2M3,2-methylpropionyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS3M4,3-methylbutanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS4M3O6,4-methyl-3-oxo-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS4M5,4-methyl-pentanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS4M6,4-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS5M6,5-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS60,3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS6M7,6-methyl-heptanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS6M8,6-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS7M8,7-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS80,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS8M10,8-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS8M9,8-methyl-nonanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3OAS9M10,9-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,4HBZCL,4 hydroxybenzoate carboxy lyase phenol forming,Aminobenzoate degradation
Alistipes_onderdonkii_DSM_19147_AGORA1_03,4HBZt2,4-Hydroxybenzoate transport via proton symport,"Transport, extracellular"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,4HTHRS,4-Hydroxy-L-threonine synthase,Vitamin B6 metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,4NTPPH2,4-Nitrophenyl phosphate phosphohydrolase,Aminobenzoate degradation
Alistipes_onderdonkii_DSM_19147_AGORA1_03,5AIZCDC,5aizc decarboxylase,Purine catabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,A5PISO,arabinose-5-phosphate isomerase,Pentose and glucuronate interconversions
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AACOAT,Acetoacetyl Coenzyme A:Acetate Coa-Transferase,Propanoate metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AACPS7,acyl-[acyl-carrier-protein] synthetase  (n-C12:0),Fatty acid synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ABUTD,Aminobutyraldehyde Dehydrogenase,beta-Alanine metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACALDt,Acetaldehyde Reversible Transport,"Transport, extracellular"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACBIPGT,Adenosyl cobinamide phosphate guanyltransferase,Vitamin B12 metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACCOALYS2,Lysine biosynthesis AAA pathway 2/AcetylCoA to Lysine,Lysine metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACGAM2E,N-Acetylglucosamine 2-Epimerase,Aminosugar metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACGAMH,N-Acetyl-D-glucosamine amidohydrolase,Aminosugar metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACGAMT,UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase,Cell wall biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACGApts,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS,"Transport, extracellular"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACGK,acetylglutamate kinase,Arginine and proline metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACGS,N-acetylglutamate synthase,Urea cycle
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACHBPL,(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating),"Valine, leucine, and isoleucine metabolism"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACKr,acetate kinase,Pyruvate metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACLS_a,pyruvatethiamin diphosphate acetaldehydetransferase,"Valine, leucine, and isoleucine metabolism"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACLS_b,2-Acetolactate pyruvate-lyase (carboxylating),"Valine, leucine, and isoleucine metabolism"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACNAMS,N-acetylneuraminate synthase,Aminosugar metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPAT140,myristoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPAT160,palmitoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPAT180,stearoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPATAI15,anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPATAI17,anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPATI14,isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPATI15,isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPATI16,isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOAAGPATI17,isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOATA,Acetyl Coenzyme A Acp Transacylase,Fatty acid oxidation
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOCT,N-acetylornithine carbamoyltransferase,Arginine and proline metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACODAr,"Acetylornithine deacetylase, reversible",Urea cycle
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACOTA,acetylornithine transaminase,Arginine and proline metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACPS1,acyl-carrier protein synthase,CoA synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACt2r,Acetate Reversible Transport via Proton Symport,"Transport, extracellular"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADAD,deoxycytidine kinase,Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK1,Adenylate Kinase,Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK10,adenylate kinase (dTTP),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK11,adenylate kinase (dUTP),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK2,adenylate kinase (Inorganic triphosphate),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK3,Adentylate Kinase (GTP),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK5,adenylate kinase (CTP),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK7,adenylate kinase (dATP),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK8,adenylate kinase (dCTP),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK9,adenylate kinase (dGTP),Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADNCNT3tc,Adenosine Transport Cnt3,"Transport, extracellular"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADNK1,Adenosine Kinase,Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADNUC,adenosine hydrolase,Purine catabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADOCBIK,Adenosyl cobinamide kinase,Vitamin B12 metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADOCBIK2,Adenosyl cobinamide kinase (GTP),Vitamin B12 metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADOCBLS,Adenosylcobalamin 5-phosphate synthase,Vitamin B12 metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADOCBLabc,Adenosylcobalamin transport via ABC system,"Transport, extracellular"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADPRDP,ADPribose Diphosphatase,Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADSL1r,adenylsuccinate lyase,Purine synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADSL2r,adenylosuccinate lyase,Purine synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADSS,Adenylosuccinate Synthase,Nucleotide interconversion
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGMHE,ADP-D-glycero-D-manno-heptose epimerase,Lipopolysaccharide biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGMT,agmatinase,Arginine and proline metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPAT120,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPAT140,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0),Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPAT141,1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1),Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPAT160,1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0),Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPAT161,1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1),Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPAT180,1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0),Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPAT181,1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AGPR,N-acetyl-g-glutamyl-phosphate reductase,Urea cycle
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AHC,Adenosylhomocysteinase,Methionine and cysteine metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AHCYSNS,S-adenosylhomocysteine nucleosidase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AHEXASE3,Hexosaminidase,Aminosugar metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AHSERL2,O-acetylhomoserine (thiol)-lyase,Methionine and cysteine metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AHSERL3,O-Acetyl-L-homoserine acetate-lyase,Methionine and cysteine metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AICART,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,Purine synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AIHPDCOATA,14-methyl-hexa-decanoyl-ACP[acyl-carrier-protein] transferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AIPDCOATA,12-methyl-tetra-decanoyl-ACP[acyl-carrier-protein] transferase,Glycerophospholipid metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AIRC4,Phosphoribosylaminoimidazole carboxylase,Purine synthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AKGt2r,2-oxoglutarate reversible transport via symport,"Transport, extracellular"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,AKP1,alkaline phosphatase (Dihydroneopterin),Folate metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAALA,D-alanine--D-alanine ligase (EC 6.3.2.4),Alanine and aspartate metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,Peptide metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALACI,(S)-2-Acetolactate isomerase,"Valine, leucine, and isoleucine metabolism"
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAD_R,Alanine dehydrogenase (EC 1.4.1.1),Alanine and aspartate metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,Peptide metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,Peptide metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAGLY1c,Hydrolysis of L-alanylglycine,Peptide metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,Peptide metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,Peptide metabolism
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAR,Alanine Racemase,Alanine and aspartate metabolism
